id,title,genre
6421,ATL (2006),Drama
6422,"Brotherhood of Justice, The (1986)",Action|Drama|Thriller
6423,Slither (2006),Comedy|Horror|Sci-Fi
6424,"Benchwarmers, The (2006)",Comedy
6425,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
6426,Friends with Money (2006),Comedy|Drama|Romance
6427,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
6428,Candy (2006),Drama|Romance
6429,"Child, The (L'enfant) (2005)",Crime|Drama
6430,9/11 (2002),Documentary
6431,Hoot (2006),Children|Comedy
6432,Scary Movie 4 (2006),Comedy|Horror
6433,Hard Candy (2005),Drama|Thriller
6434,Shutter (2004),Fantasy|Horror|Mystery|Thriller
6435,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
6436,"Sentinel, The (2006)",Crime|Drama|Thriller
6437,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
6438,Silent Hill (2006),Fantasy|Horror|Thriller
6439,American Dreamz (2006),Comedy|Drama
6440,Kinky Boots (2005),Comedy|Drama
6441,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller
6442,Mission: Impossible III (2006),Action|Adventure|Thriller
6443,RV (2006),Adventure|Children|Comedy
6444,United 93 (2006),Crime|Drama
6445,Stick It (2006),Comedy
6446,Soldier Blue (1970),Western
6447,Footlight Parade (1933),Comedy|Musical|Romance
6448,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
6449,Over the Hedge (2006),Adventure|Animation|Children|Comedy
6450,Art School Confidential (2006),Comedy|Drama
6451,Poseidon (2006),Action|Adventure|Thriller|IMAX
6452,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
6453,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
6454,"Break-Up, The (2006)",Comedy|Drama|Romance
6455,Peaceful Warrior (2006),Drama
6456,Cars (2006),Animation|Children|Comedy
6457,Wassup Rockers (2005),Comedy|Drama
6458,"Lost City, The (2005)",Drama
6459,Vera Cruz (1954),Adventure|Western
6460,"Notorious Bettie Page, The (2005)",Drama
6461,"Russian Specialist, The (Mechanik, The) (2005)",Action|Drama|Thriller
6462,"Omen, The (2006)",Horror|Thriller
6463,Nacho Libre (2006),Comedy
6464,"Lake House, The (2006)",Drama|Fantasy|Romance
6465,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
6466,"Devil Wears Prada, The (2006)",Comedy|Drama
6467,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
6468,"You, Me and Dupree (2006)",Comedy
6469,Clerks II (2006),Comedy
6470,Lady in the Water (2006),Drama|Fantasy|Mystery
6471,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
6472,See No Evil (2006),Horror
6473,Marie Antoinette (2006),Drama|Romance
6474,Who Killed the Electric Car? (2006),Documentary
6475,"Inconvenient Truth, An (2006)",Documentary
6476,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
6477,I Am a Sex Addict (2005),Comedy|Documentary|Romance
6478,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
6479,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
6480,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
6481,Waist Deep (2006),Action|Crime|Drama|Thriller
6482,Triple Cross (1966),Action|Adventure|Drama|Thriller|War
6483,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
6484,"OH in Ohio, The (2006)",Comedy
6485,Little Miss Sunshine (2006),Adventure|Comedy|Drama
6486,"300 Spartans, The (1962)",Adventure|Drama|War
6487,Babel (2006),Drama|Thriller
6488,Strangers with Candy (2005),Comedy
6489,Young Mr. Lincoln (1939),Drama
6490,Wordplay (2006),Documentary
6491,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
6492,Little Man (2006),Comedy
6493,End Game (2006),Crime|Drama|Mystery
6494,"Detective, The (1968)",Crime|Drama
6495,Monster House (2006),Animation|Children|Fantasy|Mystery
6496,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
6497,Scoop (2006),Comedy|Fantasy|Mystery
6498,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
6499,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
6500,World Trade Center (2006),Drama
6501,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
6502,Miami Vice (2006),Action|Crime|Drama|Thriller
6503,"Pursuit of Happyness, The (2006)",Drama
6504,John Tucker Must Die (2006),Comedy|Romance
6505,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
6506,Mrs. Palfrey at the Claremont (2005),Comedy|Drama
6507,"Rainmaker, The (1956)",Comedy|Romance|Thriller|Western
6508,Crank (2006),Action|Thriller
6509,Played (2006),Crime|Thriller
6510,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
6511,Murmur of the Heart (Le souffle au coeur) (1971),Drama
6512,Compulsion (1959),Crime|Drama|Thriller
6513,Step Up (2006),Drama|Romance
6514,Zoom (2006),Adventure|Comedy|Drama|Fantasy
6515,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
6516,Half Nelson (2006),Drama
6517,Tideland (2005),Drama|Fantasy|Thriller
6518,Adam's Apples (Adams æbler) (2005),Comedy|Drama
6519,Cabin in the Sky (1943),Fantasy|Musical
6520,Material Girls (2006),Children|Comedy|Drama
6521,Accepted (2006),Comedy
6522,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
6523,"Queen, The (2006)",Drama
6524,Beerfest (2006),Comedy
6525,How to Eat Fried Worms (2006),Children|Drama
6526,Invincible (2006),Drama
6527,Idlewild (2006),Crime|Drama|Musical
6528,Way Out West (1937),Comedy|Western
6529,Angel-A (2005),Comedy|Drama|Fantasy|Romance
6530,"Puffy Chair, The (2006)",Drama|Romance
6531,"Wicker Man, The (2006)",Horror|Mystery|Thriller
6532,"Quiet, The (2005)",Crime|Drama|Mystery|Thriller
6533,Sketches of Frank Gehry (2005),Documentary
6534,"Wind That Shakes the Barley, The (2006)",Drama|War
6535,Severance (2006),Comedy|Horror|Thriller
6536,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
6537,"Covenant, The (2006)",Action|Horror|Thriller
6538,Jesse James (1939),Action|Crime|Drama|Romance|Western
6539,"Last Kiss, The (2006)",Comedy|Drama
6540,Trust the Man (2005),Comedy|Drama|Romance
6541,SherryBaby (2006),Drama
6542,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
6543,Jesus Camp (2006),Documentary|Drama
6544,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
6545,"Fountain, The (2006)",Drama|Fantasy|Romance
6546,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
6547,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6548,"Woods, The (2006)",Horror
6549,Gridiron Gang (2006),Drama
6550,Aaltra (2004),Comedy|Drama
6551,"Bridge, The (2006)",Documentary
6552,Empire Falls (2005),Drama|Romance
6553,Apocalypto (2006),Adventure|Drama|Thriller
6554,Flyboys (2006),Action|Adventure|Drama|War
6555,Jackass Number Two (2006),Comedy|Documentary
6556,All the King's Men (2006),Drama
6557,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
6558,Iraq for Sale: The War Profiteers (2006),Documentary
6559,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
6560,"Guardian, The (2006)",Action|Adventure|Drama
6561,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
6562,School for Scoundrels (2006),Comedy|Crime
6563,"Departed, The (2006)",Crime|Drama|Thriller
6564,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
6565,Employee of the Month (2006),Comedy
6566,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children
6567,Antibodies (Antikörper) (2005),Crime|Drama|Horror|Thriller
6568,Running With Scissors (2006),Comedy|Drama
6569,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller
6570,Man of the Year (2006),Comedy|Thriller
6571,"Marine, The (2006)",Action|Drama|Thriller
6572,Infamous (2006),Drama
6573,One Night with the King (2006),Drama
6574,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance
6575,Feast (2005),Action|Comedy|Horror|Thriller
6576,Offside (2006),Comedy|Drama
6577,Little Children (2006),Drama|Romance
6578,Deliver Us from Evil (2006),Documentary
6579,F.I.S.T. (1978),Drama
6580,Mr. Conservative: Goldwater on Goldwater (2006),Documentary
6581,"Last King of Scotland, The (2006)",Drama|Thriller
6582,"U.S. vs. John Lennon, The (2006)",Documentary
6583,Shortbus (2006),Comedy|Drama|Romance
6584,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
6585,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
6586,Flags of Our Fathers (2006),Drama|War
6587,9th Company (2005),Action|Drama|War
6588,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama
6589,13 Tzameti (2005),Film-Noir|Thriller
6590,Saw III (2006),Crime|Horror|Thriller
6591,The Butterfly Effect 2 (2006),Adventure|Drama|Romance|Sci-Fi|Thriller
6592,"Charge of the Light Brigade, The (1936)",Action|Adventure|Romance|War
6593,Flushed Away (2006),Animation|Comedy
6594,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
6595,Arabesque (1966),Adventure|Drama|Romance|Thriller
6596,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
6597,"Good Year, A (2006)",Comedy|Drama|Romance
6598,Shut Up & Sing (2006),Documentary
6599,"Foreign Affair, A (1948)",Comedy|Romance
6600,"Return, The (2006)",Sci-Fi|Thriller
6601,For Your Consideration (2006),Comedy
6602,Street Fight (2005),Documentary
6603,Fuck (2005),Comedy|Documentary
6604,Casino Royale (2006),Action|Adventure|Thriller
6605,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
6606,Let's Go to Prison (2006),Comedy
6607,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
6608,Bobby (2006),Drama
6609,Deck the Halls (2006),Comedy
6610,10 Items or Less (2006),Comedy|Drama|Romance
6611,"Holiday, The (2006)",Comedy|Romance
6612,Harsh Times (2006),Action|Crime|Drama
6613,London to Brighton (2006),Crime|Drama|Thriller
6614,Fast Food Nation (2006),Drama
6615,Simon of the Desert (Simón del desierto) (1965),Drama
6616,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
6617,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",Adventure|Comedy|Crime
6618,"Nativity Story, The (2006)",Drama
6619,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy
6620,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller
6621,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
6622,Unaccompanied Minors (2006),Children|Comedy
6623,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
6624,Eragon (2006),Action|Adventure|Fantasy
6625,Rocky Balboa (2006),Action|Drama
6626,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
6627,"Dam Busters, The (1955)",Action|Drama|War
6628,"Painted Veil, The (2006)",Drama|Romance
6629,We Are Marshall (2006),Drama
6630,"Good Shepherd, The (2006)",Drama|Thriller
6631,Dreamgirls (2006),Drama|Musical
6632,Freedom Writers (2007),Drama
6633,Inland Empire (2006),Drama|Mystery|Thriller
6634,"History Boys, The (2006)",Comedy|Drama
6635,Notes on a Scandal (2006),Drama
6636,DOA: Dead or Alive (2006),Action|Adventure
6637,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
6638,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery
6639,Letters from Iwo Jima (2006),Drama|War
6640,Black Christmas (2006),Action|Horror|Thriller
6641,Happily N'Ever After (2007),Animation|Children|Comedy
6642,Miss Potter (2006),Drama
6643,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
6644,Old Joy (2006),Drama
6645,Venus (2006),Drama|Romance
6646,Alpha Dog (2007),Crime|Drama
6647,"Hitcher, The (2007)",Action|Horror|Thriller
6648,"Dead Girl, The (2006)",Drama|Mystery|Thriller
6649,After the Wedding (Efter brylluppet) (2006),Drama
6650,Bridge to Terabithia (2007),Adventure|Children|Fantasy
6651,49 Up (2005),Documentary
6652,Waitress (2007),Comedy|Drama|Romance
6653,"Secret, The (2006)",Documentary
6654,Neverwas (2005),Drama|Fantasy|Mystery
6655,7 Plus Seven (1970),Documentary
6656,Catch and Release (2006),Comedy|Drama|Romance
6657,Smokin' Aces (2006),Action|Crime|Drama|Thriller
6658,Epic Movie (2007),Adventure|Comedy
6659,Because I Said So (2007),Comedy|Drama|Romance
6660,Hannibal Rising (2007),Drama|Horror|Thriller
6661,Norbit (2007),Comedy|Romance
6662,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
6663,Cocaine Cowboys (2006),Documentary
6664,Lonely Hearts (2006),Crime|Drama|Thriller
6665,Ratatouille (2007),Animation|Children|Drama
6666,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
6667,Myra Breckinridge (1970),Comedy
6668,Vice Squad (1982),Action|Thriller
6669,Days of Glory (Indigènes) (2006),Action|Adventure|Drama|War
6670,Unknown (2006),Drama|Mystery|Thriller
6671,Magical Mystery Tour (1967),Comedy|Musical
6672,Ghost Rider (2007),Action|Fantasy|Thriller
6673,Breach (2007),Drama|Thriller
6674,Music and Lyrics (2007),Comedy|Romance
6675,"Number 23, The (2007)",Drama|Mystery|Thriller
6676,Reno 911!: Miami (2007),Comedy
6677,Black Snake Moan (2006),Drama
6678,Gray Matters (2006),Comedy|Drama|Romance
6679,Human Trafficking (2005),Crime|Drama|Mystery|Thriller
6680,Lady in Cement (1968),Crime|Drama|Mystery|Thriller
6681,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
6682,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action|Adventure
6683,"""Great Performances"" Cats (1998)",Musical
6684,Next (2007),Action|Sci-Fi|Thriller
6685,Breaking and Entering (2006),Drama
6686,Amazing Grace (2006),Drama|Romance
6687,Teen Wolf Too (1987),Comedy
6688,Zodiac (2007),Crime|Drama|Thriller
6689,Babylon 5: The Gathering (1993),Sci-Fi
6690,Wild Hogs (2007),Adventure|Comedy
6691,"Westerner, The (1940)",Western
6692,"Ultimate Gift, The (2006)",Drama
6693,300 (2007),Action|Fantasy|War|IMAX
6694,Starter for 10 (2006),Drama|Romance
6695,Priceless (Hors de prix) (2006),Comedy|Romance
6696,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
6697,Becoming Jane (2007),Drama|Romance
6698,Right at Your Door (2006),Drama|Thriller
6699,"Namesake, The (2006)",Drama|Romance
6700,Premonition (2007),Drama|Fantasy|Mystery|Thriller
6701,Dead Silence (2007),Horror|Mystery|Thriller
6702,Reign Over Me (2007),Drama
6703,Shooter (2007),Action|Drama|Thriller
6704,"Hills Have Eyes II, The (2007)",Horror|Thriller
6705,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
6706,Jindabyne (2006),Crime|Drama|Mystery|Thriller
6707,"Tall Target, The (1951)",Adventure|Crime|Drama|Thriller
6708,Avenue Montaigne (Fauteuils d'orchestre) (2006),Comedy|Drama|Romance
6709,Black Book (Zwartboek) (2006),Drama|Thriller|War
6710,"Darwin Awards, The (2006)",Adventure|Comedy|Romance
6711,"Lookout, The (2007)",Crime|Drama|Thriller
6712,Blades of Glory (2007),Comedy|Romance
6713,Are We Done Yet? (2007),Comedy
6714,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
6715,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
6716,American Hardcore (2006),Documentary
6717,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
6718,Seraphim Falls (2006),Action|Adventure|Drama|War|Western
6719,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
6720,Copying Beethoven (2006),Drama|Musical
6721,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
6722,Goya's Ghosts (2006),Drama
6723,Disturbia (2007),Drama|Thriller
6724,Pathfinder (2007),Action|Adventure|Drama|Thriller|War
6725,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
6726,Puccini for Beginners (2006),Comedy|Romance
6727,Summer Palace (Yihe yuan) (2006),Drama|Romance
6728,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical
6729,"Contract, The (2006)",Crime|Drama|Thriller
6730,Fracture (2007),Crime|Drama|Mystery|Thriller
6731,Big Nothing (2006),Comedy|Crime|Thriller
6732,Vacancy (2007),Horror|Thriller
6733,In the Land of Women (2007),Comedy|Drama|Romance
6734,Mr. Bean's Holiday (2007),Comedy
6735,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
6736,21 Up (1977),Documentary
6737,Tales from Earthsea (Gedo Senki) (2006),Adventure|Animation|Fantasy
6738,Maniac Cop (1988),Action|Crime|Horror|Thriller
6739,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
6740,Fixed Bayonets! (1951),Drama|War
6741,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
6742,This Is England (2006),Drama
6743,Away from Her (2006),Drama
6744,Knocked Up (2007),Comedy|Drama|Romance
6745,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
6746,Delta Farce (2007),Action|Adventure|Comedy
6747,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance
6748,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
6749,Red Dust (1932),Drama
6750,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
6751,Once (2006),Drama|Musical|Romance
6752,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
6753,Bug (2007),Drama|Horror|Thriller
6754,Mr. Brooks (2007),Crime|Drama|Thriller
6755,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy
6756,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
6757,Fay Grim (2006),Action|Thriller
6758,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi
6759,Eagle vs Shark (2007),Comedy
6760,88 Minutes (2008),Crime|Drama|Mystery|Thriller
6761,Cashback (2006),Comedy|Drama|Romance
6762,Ocean's Thirteen (2007),Crime|Thriller
6763,Them (Ils) (2006),Horror
6764,Ten Canoes (2006),Adventure|Comedy|Drama|War
6765,Hostel: Part II (2007),Crime|Horror|Thriller
6766,Paranoid Park (2007),Crime|Drama
6767,Surf's Up (2007),Animation|Children|Comedy
6768,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
6769,Fido (2006),Comedy|Horror|Thriller
6770,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
6771,Rescue Dawn (2006),Action|Adventure|Drama|War
6772,"TV Set, The (2006)",Comedy|Drama
6773,"Valet, The (La doublure) (2006)",Comedy
6774,Dodge City (1939),Romance|Western
6775,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War
6776,Sybil (1976),Drama
6777,Sicko (2007),Documentary|Drama
6778,Popular Music (Populärmusik från Vittula) (2004),Comedy|Drama
6779,"Man in the Iron Mask, The (1939)",Adventure
6780,1408 (2007),Drama|Horror|Thriller
6781,Death at a Funeral (2007),Comedy
6782,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
6783,License to Wed (2007),Comedy|Romance
6784,Evan Almighty (2007),Comedy|Fantasy
6785,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
6786,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
6787,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
6788,McQ (1974),Action|Crime|Drama
6789,Driving Lessons (2006),Comedy|Drama
6790,First Snow (2006),Drama|Thriller
6791,Broken Arrow (1950),Drama|Romance|Western
6792,Across the Universe (2007),Drama|Fantasy|Musical|Romance
6793,Brand Upon the Brain! (2006),Adventure|Fantasy|Mystery
6794,"Lives of a Bengal Lancer, The (1935)",Adventure|Drama
6795,"Dog's Breakfast, A (2007)",Comedy
6796,Hot Rod (2007),Comedy
6797,Stardust (2007),Adventure|Comedy|Fantasy|Romance
6798,"Simpsons Movie, The (2007)",Animation|Comedy
6799,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
6800,Charlie Bartlett (2007),Comedy|Drama
6801,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
6802,Bratz: The Movie (2007),Comedy
6803,My Best Friend (Mon meilleur ami) (2006),Comedy
6804,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
6805,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama
6806,Teachers (1984),Comedy|Drama|Romance
6807,Superbad (2007),Comedy
6808,Resurrecting the Champ (2007),Drama
6809,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
6810,"Last Legion, The (2007)",Action|Adventure|Fantasy|War
6811,Under the Yum Yum Tree (1963),Comedy
6812,"Kingdom, The (2007)",Action|Drama|Thriller
6813,Rocket Science (2007),Comedy|Drama
6814,Daddy Day Camp (2007),Children|Comedy
6815,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller
6816,Halloween (2007),Horror
6817,Death Sentence (2007),Drama|Thriller
6818,2 Days in Paris (2007),Comedy|Drama|Romance
6819,"King of Kong, The (2007)",Documentary
6820,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
6821,"Nines, The (2007)",Drama|Mystery
6822,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance
6823,Planet Terror (2007),Action|Horror|Sci-Fi
6824,3:10 to Yuma (2007),Action|Crime|Drama|Western
6825,Shoot 'Em Up (2007),Action|Comedy|Crime
6826,"Evening with Kevin Smith, An (2002)",Comedy|Documentary
6827,Atonement (2007),Drama|Romance|War
6828,Requiem (2006),Drama|Thriller
6829,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
6830,No End in Sight (2007),Documentary
6831,"Brave One, The (2007)",Crime|Drama|Thriller
6832,In the Valley of Elah (2007),Drama|Mystery
6833,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
6834,Eastern Promises (2007),Crime|Drama|Thriller
6835,Brooklyn Rules (2007),Crime|Drama|Romance
6836,In the Shadow of the Moon (2007),Documentary
6837,"Contractor, The (2007)",Action|Drama|Thriller
6838,Interview (2007),Drama
6839,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller
6840,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
6841,Good Luck Chuck (2007),Comedy|Romance
6842,Into the Wild (2007),Action|Adventure|Drama
6843,"Game Plan, The (2007)",Comedy
6844,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
6845,Postal (2007),Action|Comedy|Thriller
6846,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
6847,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
6848,Dan in Real Life (2007),Comedy|Drama|Romance
6849,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
6850,We Own the Night (2007),Crime|Drama
6851,Elizabeth: The Golden Age (2007),Drama
6852,Michael Clayton (2007),Drama|Thriller
6853,Sleuth (2007),Drama|Mystery|Thriller
6854,Lars and the Real Girl (2007),Comedy|Drama
6855,30 Days of Night (2007),Horror|Thriller
6856,Rendition (2007),Drama|Thriller
6857,Gone Baby Gone (2007),Crime|Drama|Mystery
6858,Alien Autopsy (2006),Comedy|Sci-Fi
6859,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
6860,10th & Wolf (2006),Crime|Drama|Thriller
6861,I'm Reed Fish (2006),Comedy|Drama|Romance
6862,"Final Season, The (2007)",Drama
6863,Persepolis (2007),Animation|Drama
6864,Control (2007),Drama
6865,"Last Winter, The (2006)",Horror
6866,Black Sheep (2006),Comedy|Horror
6867,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama
6868,Saw IV (2007),Crime|Horror|Thriller
6869,My Mom's New Boyfriend (2008),Action|Comedy|Romance|Thriller
6870,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
6871,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",Drama
6872,King of California (2007),Comedy
6873,Martian Child (2007),Comedy|Drama
6874,American Gangster (2007),Crime|Drama|Thriller
6875,Bee Movie (2007),Animation|Comedy
6876,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
6877,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
6878,No Country for Old Men (2007),Crime|Drama
6879,Be Kind Rewind (2008),Comedy
6880,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance
6881,August Rush (2007),Drama|Musical
6882,"Man from Earth, The (2007)",Drama|Sci-Fi
6883,Hellfighters (1968),Action|Adventure
6884,Fred Claus (2007),Children|Comedy|Fantasy
6885,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
6886,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy
6887,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
6888,Kansas City Confidential (1952),Crime|Drama|Film-Noir|Mystery
6889,"Steel Helmet, The (1951)",Action|Drama|War
6890,Blame it on Fidel! (La faute à Fidel!) (2006),Drama
6891,"Mist, The (2007)",Horror|Sci-Fi
6892,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
6893,Hitman (2007),Action|Crime|Thriller
6894,P2 (2007),Horror|Thriller
6895,"Golden Compass, The (2007)",Adventure|Children|Fantasy
6896,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
6897,Alvin and the Chipmunks (2007),Children|Comedy
6898,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
6899,I'm Not There (2007),Drama
6900,Beyond the Law (1993),Crime|Drama|Thriller
6901,"Savages, The (2007)",Comedy|Drama
6902,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
6903,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
6904,Juno (2007),Comedy|Drama|Romance
6905,Party Monster (1998),Documentary
6906,Redacted (2007),Action|Crime|Drama|War
6907,"Bucket List, The (2007)",Comedy|Drama
6908,"Kite Runner, The (2007)",Drama
6909,"Deaths of Ian Stone, The (2007)",Horror|Thriller
6910,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller
6911,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
6912,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
6913,National Treasure: Book of Secrets (2007),Action|Adventure
6914,There Will Be Blood (2007),Drama|Western
6915,Charlie Wilson's War (2007),Comedy|Drama|War
6916,"Train Robbers, The (1973)",Western
6917,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
6918,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
6919,"Great Debaters, The (2007)",Drama
6920,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy
